date,cnyrub,cnyrub_numtrades,cnyrub_wap
2026-04-29,10.9115,80686.0,10.9478
2026-04-30,10.9775,56096.0,10.96
2026-05-04,11.0155,62728.0,11.032
2026-05-05,11.0525,62266.0,11.0289
2026-05-06,10.9455,116870.0,10.9936
2026-05-07,10.95,84191.0,10.969
2026-05-08,10.9245,75374.0,10.9274
2026-05-11,10.825,15294.0,10.8533
2026-05-12,10.849,56380.0,10.8522
2026-05-13,10.8155,82650.0,10.7969
2026-05-14,10.768,77598.0,10.7829
2026-05-15,10.711,47137.0,10.7244
2026-05-18,10.6115,68478.0,10.6247
2026-05-19,10.3505,95430.0,10.4452
2026-05-20,10.46,83705.0,10.4212
2026-05-21,10.435,94006.0,10.4042
2026-05-22,10.53,89380.0,10.4916
2026-05-25,10.607,110456.0,10.5476
2026-05-26,10.469,87632.0,10.5439
2026-05-27,10.475,73319.0,10.4605
2026-05-28,10.46,63847.0,10.4462
2026-05-29,10.487,73177.0,10.4836
2026-06-01,10.64,65666.0,10.5918
2026-06-02,10.791,102627.0,10.7452
2026-06-03,10.86,136711.0,10.8451
2026-06-04,10.8235,60092.0,10.9298
2026-06-05,10.87,74533.0,10.855
2026-06-08,10.7055,67334.0,10.7754
2026-06-09,10.5755,114416.0,10.5866
2026-06-10,10.585,94124.0,10.5832
2026-06-11,10.604,108428.0,10.6064
2026-06-15,10.653,114179.0,10.6916
2026-06-16,10.73,123768.0,10.672
2026-06-17,10.78,115478.0,10.7689
2026-06-18,10.7895,100474.0,10.8252
2026-06-19,10.807,93038.0,10.8033
2026-06-22,10.989,81509.0,10.8943
2026-06-23,10.941,76535.0,10.99
2026-06-24,10.97,55655.0,10.9695
2026-06-25,11.1695,82578.0,11.0599
2026-06-26,11.489,120434.0,11.3977
2026-06-29,11.37,90779.0,11.4455
2026-06-30,11.619,74239.0,11.5153
2026-07-01,11.47,142272.0,11.4804
2026-07-02,11.462,62876.0,11.4618
2026-07-03,11.49,78044.0,11.3908
2026-07-06,11.1825,98018.0,11.413
2026-07-07,11.2845,104475.0,11.219
2026-07-08,11.2015,75830.0,11.2163
2026-07-09,11.251,69254.0,11.1787
2026-07-10,11.317,68886.0,11.3118
2026-07-13,11.3285,53245.0,11.2992
2026-07-14,11.4725,92997.0,11.398
2026-07-15,11.44,80618.0,11.506
2026-07-16,11.5845,88665.0,11.5226
2026-07-17,11.57,71791.0,11.5577
2026-07-20,11.641,56172.0,11.5815
2026-07-21,11.599,75759.0,11.6057
2026-07-22,11.5445,48513.0,11.5774
2026-07-23,11.573,43846.0,11.5818
2026-07-24,11.479,87053.0,11.4968
2026-07-27,11.55,42811.0,11.5233
2026-07-28,11.667,61383.0,11.6017
2026-07-29,11.795,74915.0,11.7332
2026-07-30,11.75,70150.0,11.8187
2026-07-31,11.732,46150.0,11.758
2026-08-03,11.942,68045.0,11.8485
2026-08-04,11.951,58848.0,11.973
2026-08-05,11.99,79886.0,11.9779
2026-08-06,12.081,58080.0,12.0658
2026-08-07,12.239,64642.0,12.1825
2026-08-10,12.182,,
2026-08-11,12.244,,
2026-08-12,12.299,,
2026-08-13,12.451,,
2026-08-14,12.535,,
2026-08-17,12.6145,,
2026-08-18,12.5925,,
2026-08-19,12.43,,
2026-08-20,12.3245,,
2026-08-21,12.3365,,
2026-08-24,12.4925,,
2026-08-25,12.49,,
2026-08-26,12.5965,,
2026-08-27,12.8135,,
2026-08-28,12.9,,
2026-08-31,12.76,,
2026-09-01,12.9295,,
