date,S1_long_thr2,S1_long_thr3,S1_long_thr5,S1_long_thr7,S1_long_thr10,S2_ls_thr3,S2_ls_thr5,S2_ls_thr7,S2_ls_thr10,S3_prop_sc5,S3_prop_sc10,S3_prop_sc15,S4_long_thr3_rate_filter,BH_buy_hold,RF_ofz
2016-05-19,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.2424398067096247,1.473299847388589,1.2424398067096247
2016-05-20,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.2428688333244544,1.4731518568989277,1.2428688333244544
2016-05-23,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.2432998168026734,1.4553151084081908,1.2432998168026734
2016-05-24,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.2437300451417346,1.4675360072649446,1.2437300451417346
2016-05-25,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.2441590646928251,1.4789312749688521,1.2441590646928251
2016-05-26,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.2445895903638633,1.491050917174785,1.2445895903638633
2016-05-27,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.2450207177973696,1.5013868845316443,1.2450207177973696
2016-05-30,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.2454524474739241,1.507586907151132,1.2454524474739241
2016-05-31,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.2458843268592434,1.4791337882704938,1.2458843268592434
2016-06-01,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.2463208858725787,1.474592816929839,1.2463208858725787
2016-06-02,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.2467566918963295,1.4727234633762245,1.2467566918963295
2016-06-03,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.2471899304867584,1.469654607959041,1.2471899304867584
2016-06-06,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.2476178736154906,1.4920089608710123,1.2476178736154906
2016-06-07,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.2480446006800423,1.519831172927306,1.2480446006800423
2016-06-08,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.2484687458405275,1.520057053148368,1.2484687458405275
2016-06-09,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.248893035145795,1.5071039908164485,1.248893035145795
2016-06-10,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.249315192739505,1.482716715914921,1.249315192739505
2016-06-14,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.249740680086307,1.4689380224301554,1.249740680086307
2016-06-15,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.2501644908005285,1.471921199142798,1.2501644908005285
2016-06-16,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.2505916335820249,1.4563666197820986,1.2505916335820249
2016-06-17,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.2510166443459336,1.462044781201202,1.2510166443459336
2016-06-20,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.2514363263358697,1.4820079193591755,1.2514363263358697
2016-06-21,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.2518566056013918,1.4830360638136633,1.2518566056013918
2016-06-22,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.2522756559759949,1.4773345354751395,1.2522756559759949
2016-06-23,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.2526911901303295,1.4949142478522544,1.2526911901303295
2016-06-24,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.2531100628094034,1.467761887486006,1.2531100628094034
2016-06-27,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.2535258738393096,1.4345185501242308,1.2535258738393096
2016-06-28,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.2539381600164352,1.4465914584913235,1.2539381600164352
2016-06-29,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.2543496653667647,1.4706749634403884,1.2543496653667647
2016-06-30,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.2547576371630742,1.4729649215435658,1.2547576371630742
2016-07-01,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.255163905744491,1.4772722236900189,1.255163905744491
2016-07-04,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.255572142368957,1.4857310485201238,1.255572142368957
2016-07-05,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.2559851015662786,1.476508904322293,1.2559851015662786
2016-07-06,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.2564014079961539,1.463875189889116,1.2564014079961539
2016-07-07,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.2568210628286953,1.4662040928579938,1.2568210628286953
2016-07-08,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.257240399173759,1.4755041267872249,1.257240399173759
2016-07-11,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.2576562034299243,1.490124029371117,1.2576562034299243
2016-07-12,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.2580680096178396,1.5097833975766282,1.2580680096178396
2016-07-13,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.2584831685625737,1.5078517322378935,1.2584831685625737
2016-07-14,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.2588947855088786,1.5129768765640526,1.2588947855088786
2016-07-15,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.259308377523281,1.5117228518885029,1.259308377523281
2016-07-18,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.2597230256860785,1.5079997227275543,1.2597230256860785
2016-07-19,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.2601396510156606,1.4922815749309137,1.2601396510156606
2016-07-20,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.260556874340771,1.4916584570797087,1.260556874340771
2016-07-21,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.2609765369647674,1.501480352209324,1.2609765369647674
2016-07-22,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.2613986401735666,1.5008572343581195,1.2613986401735666
2016-07-25,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.2618190434495549,1.5046582532504686,1.2618190434495549
2016-07-26,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.262241889036862,1.5099080211468687,1.262241889036862
2016-07-27,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.2626634946679918,1.5100092777976897,1.2626634946679918
2016-07-28,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.2630815536198834,1.5223158553589842,1.2630815536198834
2016-07-29,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.2634974441634705,1.5146592947623054,1.2634974441634705
2016-08-01,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.2639143948065064,1.5167934734026818,1.2639143948065064
2016-08-02,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.2643333294648185,1.4897891035260946,1.2643333294648185
2016-08-03,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.2647547108241444,1.4948207801745732,1.2647547108241444
2016-08-04,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.2651739240120035,1.5149085419027872,1.2651739240120035
2016-08-05,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.2655909657171642,1.5144178365949632,1.2655909657171642
2016-08-08,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.266005832637164,1.5242942545365592,1.266005832637164
2016-08-09,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.2664180585361107,1.5238502830675758,1.2664180585361107
2016-08-10,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.2668299555250324,1.5131404449999935,1.2668299555250324
2016-08-11,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.267241986481666,1.5205477584561904,1.267241986481666
2016-08-12,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.2676583208504768,1.53223121816628,1.2676583208504768
2016-08-15,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.268074328751068,1.5400980810377403,1.268074328751068
2016-08-16,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.2684904731731261,1.5389453130130115,1.2684904731731261
2016-08-17,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.2689090715018505,1.5337968017674322,1.2689090715018505
2016-08-18,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.2693250261131852,1.5344822314037574,1.2693250261131852
2016-08-19,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.2697397251194384,1.5264206442037955,1.2697397251194384
2016-08-22,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.2701559520230992,1.5415078851760913,1.2701559520230992
2016-08-23,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.270570458125137,1.5496239951880335,1.270570458125137
2016-08-24,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.2709864929488124,1.545012923089118,1.2709864929488124
2016-08-25,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.2714012700918047,1.54654735079771,1.2714012700918047
2016-08-26,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.2718143228481822,1.5526149608738165,1.2718143228481822
2016-08-29,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.2722279749487013,1.5474508716819568,1.2722279749487013
2016-08-30,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.2726403655510137,1.5466486074485308,1.2726403655510137
2016-08-31,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.2730491639767376,1.5356661553210464,1.2730491639767376
2016-09-01,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.2734576276432659,1.5398098890315584,1.2734576276432659
2016-09-02,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.2738638906083195,1.560731070885759,1.2738638906083195
2016-09-05,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.274267482762134,1.5713318633293805,1.274267482762134
2016-09-06,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.274667932639637,1.5885844388346126,1.274667932639637
2016-09-07,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.27506617052022,1.5996603586397777,1.27506617052022
2016-09-08,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.2754603206761148,1.59733924464404,1.2754603206761148
2016-09-09,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.2758616131434004,1.5797984771326252,1.2758616131434004
2016-09-12,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.2762620960704516,1.5732946845606754,1.2762620960704516
2016-09-13,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.2766627047059442,1.5612996659249834,1.2766627047059442
2016-09-14,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.2770625025322837,1.5612840879787033,1.2770625025322837
2016-09-15,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.2774619570688768,1.555130799198056,1.2774619570688768
2016-09-16,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.2778685615718886,1.5437433204672888,1.2778685615718886
2016-09-19,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.2782776357590366,1.547645596010459,1.2782776357590366
2016-09-20,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.2786887129375384,1.5513920920908277,1.2786887129375384
2016-09-21,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.2790947708973173,1.555979797270323,1.2790947708973173
2016-09-22,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.279498144851569,1.5775007300563082,1.279498144851569
2016-09-23,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.2799053974546017,1.5670089832366476,1.2799053974546017
2016-09-26,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.2803141862091916,1.5561900995451048,1.2803141862091916
2016-09-27,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.280724512114885,1.5387272217650907,1.280724512114885
2016-09-28,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.2811330933871738,1.5427463319053616,1.2811330933871738
2016-09-29,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.281539927579767,1.554772506433614,1.281539927579767
2016-09-30,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.2819473605363316,1.5406588871038258,1.2819473605363316
2016-10-03,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.282350223883656,1.5475131834670786,1.282350223883656
2016-10-04,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.2827541543040957,1.546126746248148,1.2827541543040957
2016-10-05,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.2831624432652744,1.5389842578787132,1.2831624432652744
